context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
201,460865951,186714870,1569572973,591557686,238904164,238884537,237601043,237600603,3371824372
