context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
204,3232097170,1696965923,10730855692,5494267876,1263889398,1263858979,1262881520,1262881300
