context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
202,134797634,3792545,462201022,3100720,76238850,76228174,74458150,74457900,6675324762
