context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
199,122498434,2997033,409245094,1835975,78797205,78784994,76790871,76790551,6677890722
