context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
204,471591380,5817596,1684323204,3746781,186517390,186501522,184835239,184835108,6662504737
