tx_throughput,rx_throughput
1064950000.000000,133200000.000000
550000.000000,1135900000.000000
462550000.000000,1186350000.000000
1131550000.000000,722850000.000000
1131550000.000000,49050000.000000
287650000.000000,770550000.000000
43150000.000000,1211400000.000000
1131550000.000000,1104950000.000000
1131550000.000000,144900000.000000
713450000.000000,395800000.000000
550000.000000,1215850000.000000
729350000.000000,1170400000.000000
1131550000.000000,491400000.000000
1131550000.000000,65250000.000000
16300000.000000,999700000.000000
311200000.000000,1195500000.000000
1131600000.000000,860100000.000000
1131550000.000000,40400000.000000
428600000.000000,643150000.000000
550000.000000,1215900000.000000
1022550000.000000,1152900000.000000
1131600000.000000,229700000.000000
825300000.000000,31300000.000000
584050000.000000,506400000.000000
450000.000000,1215850000.000000
872800000.000000,823800000.000000
106700000.000000,1207550000.000000
1131550000.000000,1038650000.000000
1131600000.000000,84600000.000000
640450000.000000,460850000.000000
500000.000000,1215850000.000000
824300000.000000,1164800000.000000
1131500000.000000,409700000.000000
1021300000.000000,130050000.000000
500000.000000,1119450000.000000
447450000.000000,1187150000.000000
1131550000.000000,732500000.000000
1131500000.000000,48700000.000000
292050000.000000,773200000.000000
45500000.000000,1211350000.000000
1131550000.000000,1084700000.000000
1131500000.000000,112350000.000000
674550000.000000,437100000.000000
500000.000000,1215850000.000000
793600000.000000,1166650000.000000
1131550000.000000,439150000.000000
1081550000.000000,73700000.000000
500000.000000,1058750000.000000
382150000.000000,1191250000.000000
1131500000.000000,788550000.000000
1131500000.000000,45350000.000000
346100000.000000,716200000.000000
500000.000000,1215400000.000000
1116000000.000000,1141450000.000000
1131550000.000000,181600000.000000
762250000.000000,351800000.000000
450000.000000,1215800000.000000
693650000.000000,1172500000.000000
1131600000.000000,527700000.000000
1131550000.000000,63000000.000000
51450000.000000,971750000.000000
276550000.000000,1197400000.000000
1131500000.000000,889700000.000000
1131550000.000000,38400000.000000
463450000.000000,615000000.000000
550000.000000,1215850000.000000
1010250000.000000,1153800000.000000
1131550000.000000,258900000.000000
855400000.000000,280650000.000000
500000.000000,1215850000.000000
631500000.000000,1178300000.000000
1137800000.000000,544100000.000000
1132600000.000000,63000000.000000
67500000.000000,959700000.000000
266400000.000000,1199050000.000000
1132550000.000000,886300000.000000
1132600000.000000,39350000.000000
460350000.000000,623950000.000000
1500000.000000,1216600000.000000
1011650000.000000,1154250000.000000
1132550000.000000,264600000.000000
859250000.000000,273400000.000000
550000.000000,1215850000.000000
599200000.000000,1178100000.000000
1131500000.000000,585550000.000000
1131500000.000000,59400000.000000
111750000.000000,922950000.000000
224350000.000000,1200550000.000000
1131500000.000000,928350000.000000
1131600000.000000,36700000.000000
490000000.000000,595500000.000000
450000.000000,1215850000.000000
980050000.000000,1155600000.000000
1131500000.000000,291950000.000000
893300000.000000,260250000.000000
450000.000000,1215850000.000000
601450000.000000,1178050000.000000
1131550000.000000,605650000.000000
1131600000.000000,57100000.000000
151500000.000000,899800000.000000
195450000.000000,1202400000.000000
1131550000.000000,963350000.000000
1131550000.000000,32800000.000000
558900000.000000,536350000.000000
450000.000000,1215850000.000000
908250000.000000,1159750000.000000
1131500000.000000,343250000.000000
960900000.000000,184650000.000000
550000.000000,1169450000.000000
507750000.000000,1183800000.000000
1131500000.000000,683050000.000000
1131550000.000000,52250000.000000
232300000.000000,818200000.000000
96650000.000000,1208150000.000000
1131550000.000000,1028550000.000000
1131500000.000000,64500000.000000
614200000.000000,503600000.000000
450000.000000,1215850000.000000
874550000.000000,1161850000.000000
1131550000.000000,370400000.000000
976050000.000000,176200000.000000
450000.000000,1164500000.000000
500500000.000000,1184050000.000000
1131500000.000000,688300000.000000
1131500000.000000,52350000.000000
227250000.000000,820950000.000000
100700000.000000,1207900000.000000
1131500000.000000,1034800000.000000
1131500000.000000,78600000.000000
619250000.000000,488150000.000000
500000.000000,1215800000.000000
850250000.000000,1163150000.000000
1131500000.000000,388450000.000000
1015800000.000000,140750000.000000
550000.000000,1123650000.000000
447500000.000000,1187300000.000000
1131600000.000000,743200000.000000
1131550000.000000,47800000.000000
306550000.000000,762150000.000000
40400000.000000,1211500000.000000
1131500000.000000,1086300000.000000
1131500000.000000,126700000.000000
689600000.000000,421300000.000000
500000.000000,1215900000.000000
789150000.000000,1166950000.000000
1131550000.000000,443500000.000000
1076500000.000000,83050000.000000
500000.000000,1071500000.000000
392150000.000000,1190650000.000000
1131500000.000000,782350000.000000
1131550000.000000,45100000.000000
350950000.000000,717100000.000000
500000.000000,1214850000.000000
1115750000.000000,1141700000.000000
1131550000.000000,171500000.000000
742150000.000000,374700000.000000
500000.000000,1215800000.000000
719500000.000000,1170950000.000000
1131500000.000000,498650000.000000
1131500000.000000,64900000.000000
18700000.000000,1001800000.000000
311850000.000000,1195350000.000000
