context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
199,16738503,2361557,45102709,1328244,20836868,20823669,18326809,18326619
