context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
200,3789696,2063403,3718260,1391894,20494380,20478921,17946299,17946069
