context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
199,1073832967,6037913,4827998240,3499202,337338921,337314076,336386928,336386707,3370912756
