context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
199,55921529,2412238,178322858,1541169,39355748,39343791,37257146,37257026,6661455006
