context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
200,104797823,103252541,265219402,311427850,113477762,113466157,111083077,111082567,3350538908
