context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
201,1660406728,756233787,4456090996,2403764459,711991281,711978826,710661411,710661300,3341032747
