tx_throughput,rx_throughput
550000.000000,1148300000.000000
450000.000000,1148350000.000000
600000.000000,152950000.000000
500000.000000,350000.000000
450000.000000,1148300000.000000
450000.000000,1148350000.000000
450000.000000,1148350000.000000
450000.000000,400000.000000
500000.000000,609300000.000000
550000.000000,1148350000.000000
450000.000000,1148350000.000000
450000.000000,350000.000000
500000.000000,350000.000000
450000.000000,1148350000.000000
450000.000000,1148300000.000000
500000.000000,739400000.000000
500000.000000,350000.000000
550000.000000,1123950000.000000
450000.000000,1148300000.000000
400000.000000,1148350000.000000
500000.000000,350000.000000
500000.000000,168800000.000000
500000.000000,1148350000.000000
450000.000000,1148350000.000000
450000.000000,151900000.000000
450000.000000,350000.000000
450000.000000,1148400000.000000
450000.000000,1148300000.000000
450000.000000,1148350000.000000
450000.000000,350000.000000
500000.000000,660550000.000000
500000.000000,350000.000000
500000.000000,1148350000.000000
450000.000000,1148350000.000000
450000.000000,1148350000.000000
450000.000000,350000.000000
450000.000000,447050000.000000
450000.000000,1148300000.000000
450000.000000,1148300000.000000
450000.000000,350000.000000
500000.000000,350000.000000
500000.000000,1148350000.000000
450000.000000,1148350000.000000
450000.000000,925750000.000000
500000.000000,350000.000000
500000.000000,888650000.000000
500000.000000,1148300000.000000
500000.000000,1148300000.000000
550000.000000,450000.000000
500000.000000,350000.000000
500000.000000,1148400000.000000
450000.000000,1148300000.000000
450000.000000,418100000.000000
500000.000000,350000.000000
500000.000000,1148350000.000000
400000.000000,1148300000.000000
400000.000000,1148350000.000000
450000.000000,400000.000000
500000.000000,365950000.000000
550000.000000,1148350000.000000
400000.000000,1148350000.000000
550000.000000,350000.000000
450000.000000,400000.000000
500000.000000,1148300000.000000
400000.000000,1148300000.000000
450000.000000,1036800000.000000
500000.000000,400000.000000
450000.000000,798100000.000000
500000.000000,1148350000.000000
450000.000000,1148400000.000000
450000.000000,400000.000000
450000.000000,400000.000000
500000.000000,1148350000.000000
450000.000000,1148300000.000000
500000.000000,561900000.000000
500000.000000,400000.000000
450000.000000,1148300000.000000
450000.000000,1148350000.000000
400000.000000,1148300000.000000
500000.000000,350000.000000
450000.000000,213050000.000000
500000.000000,1148350000.000000
450000.000000,1148350000.000000
550000.000000,113950000.000000
550000.000000,350000.000000
450000.000000,1148300000.000000
450000.000000,1148350000.000000
450000.000000,1148350000.000000
450000.000000,350000.000000
500000.000000,727000000.000000
550000.000000,1148300000.000000
400000.000000,1148300000.000000
450000.000000,400000.000000
500000.000000,400000.000000
500000.000000,1148350000.000000
450000.000000,1148300000.000000
550000.000000,665050000.000000
450000.000000,400000.000000
450000.000000,1148350000.000000
500000.000000,1151150000.000000
6900000.000000,1149250000.000000
1350000.000000,1200000.000000
1400000.000000,161600000.000000
1450000.000000,1149100000.000000
1300000.000000,1149150000.000000
1450000.000000,185850000.000000
1550000.000000,1150000.000000
1400000.000000,1149100000.000000
1300000.000000,1149150000.000000
1450000.000000,1149150000.000000
3800000.000000,400000.000000
500000.000000,400000.000000
450000.000000,1148350000.000000
400000.000000,1148350000.000000
450000.000000,1148350000.000000
500000.000000,400000.000000
500000.000000,122000000.000000
500000.000000,1148350000.000000
450000.000000,1148350000.000000
550000.000000,233350000.000000
500000.000000,350000.000000
500000.000000,1148350000.000000
450000.000000,1148300000.000000
450000.000000,1148400000.000000
550000.000000,350000.000000
500000.000000,566100000.000000
500000.000000,1148350000.000000
450000.000000,1148350000.000000
500000.000000,350000.000000
500000.000000,350000.000000
450000.000000,1148350000.000000
450000.000000,1148350000.000000
450000.000000,795450000.000000
550000.000000,350000.000000
550000.000000,994650000.000000
500000.000000,1148350000.000000
450000.000000,1148350000.000000
500000.000000,400000.000000
500000.000000,400000.000000
500000.000000,1148350000.000000
450000.000000,1148400000.000000
550000.000000,484450000.000000
500000.000000,400000.000000
500000.000000,1148400000.000000
450000.000000,1148350000.000000
450000.000000,1148350000.000000
550000.000000,400000.000000
550000.000000,208900000.000000
600000.000000,1148400000.000000
450000.000000,1148350000.000000
450000.000000,78450000.000000
450000.000000,350000.000000
500000.000000,1148350000.000000
400000.000000,1148300000.000000
450000.000000,1093850000.000000
500000.000000,350000.000000
500000.000000,733650000.000000
500000.000000,1148350000.000000
400000.000000,1148350000.000000
550000.000000,350000.000000
500000.000000,350000.000000
450000.000000,1148350000.000000
