context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
204,1831871134,1795055819,4647260451,5433112917,897703649,897694883,896541579,896541198,3339171815
