context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
204,2738014547,1465568605,9205922086,4714165101,1264847078,1264822935,1263597527,1263597306,6686692705
