context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
599,5880540,11839374,1433788,7845950,40310861,40282018,35179860,35179500,6688593020
