Timers,TxTime,RxTime
1318639,1759412002843860579,1759412002845327085
1420869,1759412002860773505,1759412002862265587
1388089,1759412002877730350,1759412002879242579
1369050,1759412002894480482,1759412002895975837
1328248,1759412002911234306,1759412002912697582
1373679,1759412002928192482,1759412002929685654
1327728,1759412002944941025,1759412002946417598
1378220,1759412002961935091,1759412002963436252
1354070,1759412002978896947,1759412002980382666
1350899,1759412002995776462,1759412002997256922
1317058,1759412003012734368,1759412003014203858
1313078,1759412003029488601,1759412003030956082
1297467,1759412003046240534,1759412003047708861
1338929,1759412003063246420,1759412003064737366
1365128,1759412003080239747,1759412003081736050
1346679,1759412003096993799,1759412003098478105
1318639,1759412003113953575,1759412003115414224
1362178,1759412003130910762,1759412003132402441
1351699,1759412003147666794,1759412003149155246
1319518,1759412003164441658,1759412003165907122
1397469,1759412003181447824,1759412003182976476
1320889,1759412003198204417,1759412003199668041
1372079,1759412003215165273,1759412003216668530
1438120,1759412003231916616,1759412003233408410
1360518,1759412003248671950,1759412003250181497
1459330,1759412003265501004,1759412003267050077
1346218,1759412003282502390,1759412003284002716
1350058,1759412003299258233,1759412003300745252
1363859,1759412003316217729,1759412003317713388
1368670,1759412003332973192,1759412003334475760
1370349,1759412003349742445,1759412003351237274
1356319,1759412003366503088,1759412003367990010
1393549,1759412003383265582,1759412003384809381
1339139,1759412003400230356,1759412003401709495
1380520,1759412003417197733,1759412003418718157
1375399,1759412003434158969,1759412003435665544
1344079,1759412003451173945,1759412003452645325
1441601,1759412003468169452,1759412003469661596
1323479,1759412003484962695,1759412003486444263
1365079,1759412003501925062,1759412003503401644
1349909,1759412003518883887,1759412003520379466
1344829,1759412003535846034,1759412003537315970
1247447,1759412003552622547,1759412003554130467
1385790,1759412003569617283,1759412003571138661
1383849,1759412003586421407,1759412003587941623
1413570,1759412003603389873,1759412003604949852
1355359,1759412003620352279,1759412003621845486
1383948,1759412003637312866,1759412003638844093
1316409,1759412003654283601,1759412003655749949
1337160,1759412003671026353,1759412003672502330
1310238,1759412003687789337,1759412003689235232
1323739,1759412003704559890,1759412003706038940
1357529,1759412003721526276,1759412003723016625
1468521,1759412003738287979,1759412003739801000
1294538,1759412003755036902,1759412003756491753
1267248,1759412003771800905,1759412003773303810
1353389,1759412003788668600,1759412003790170639
1341638,1759412003805630606,1759412003807106290
1369309,1759412003822593951,1759412003824094003
