context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
199,874366537,707304174,2751016290,1728906056,506462459,506442765,505210980,505210830,3375704109
