context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
599,4156242,8580387,878659,6058843,46658077,46633001,42170476,42170026,6692952778
