context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
199,59838791,2215655,143973330,1497064,35339041,35332536,33499669,33499379,3342077059
