context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
599,5845905,9831761,1850942,6078759,38148030,38116149,32352575,32352165
