context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
199,249419006,133196703,819733974,421446310,154656820,154639637,152945437,152944877
