context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
199,1796695634,8217322,6755092530,5110154,549008290,548988202,547755414,547754954,3363890100
