context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
200,1208317411,7885407,4455683386,4184492,383118020,383099971,381845315,381844985,3362836058
