tx_throughput,rx_throughput
450000.000000,296150000.000000
450000.000000,296150000.000000
34250000.000000,350000.000000
34250000.000000,350000.000000
34300000.000000,296150000.000000
400000.000000,296100000.000000
450000.000000,296150000.000000
34350000.000000,400000.000000
34300000.000000,296150000.000000
450000.000000,296150000.000000
450000.000000,296200000.000000
34300000.000000,350000.000000
34300000.000000,350000.000000
34250000.000000,296150000.000000
450000.000000,296200000.000000
400000.000000,296150000.000000
34300000.000000,350000.000000
34250000.000000,296150000.000000
500000.000000,296150000.000000
400000.000000,296150000.000000
34250000.000000,350000.000000
34300000.000000,400000.000000
34300000.000000,296150000.000000
450000.000000,296150000.000000
34300000.000000,350000.000000
34300000.000000,350000.000000
34300000.000000,296150000.000000
400000.000000,296150000.000000
400000.000000,296200000.000000
34250000.000000,400000.000000
34250000.000000,350000.000000
34300000.000000,296200000.000000
4950000.000000,299050000.000000
35150000.000000,1050000.000000
35100000.000000,1100000.000000
35450000.000000,296900000.000000
1300000.000000,296850000.000000
1250000.000000,296900000.000000
35100000.000000,1150000.000000
35150000.000000,296850000.000000
1250000.000000,296900000.000000
1300000.000000,296900000.000000
1350000.000000,298600000.000000
450000.000000,107750000.000000
34200000.000000,350000.000000
34250000.000000,296150000.000000
400000.000000,296100000.000000
400000.000000,296150000.000000
34250000.000000,350000.000000
34250000.000000,350000.000000
34250000.000000,296100000.000000
400000.000000,296150000.000000
400000.000000,296150000.000000
34250000.000000,350000.000000
34300000.000000,296100000.000000
400000.000000,296150000.000000
500000.000000,296150000.000000
34200000.000000,350000.000000
34250000.000000,400000.000000
34300000.000000,296100000.000000
450000.000000,296150000.000000
450000.000000,296100000.000000
34250000.000000,400000.000000
34250000.000000,350000.000000
28200000.000000,296150000.000000
450000.000000,296200000.000000
34250000.000000,350000.000000
34300000.000000,400000.000000
34250000.000000,350000.000000
34250000.000000,296150000.000000
500000.000000,296150000.000000
34300000.000000,350000.000000
34250000.000000,400000.000000
34300000.000000,296150000.000000
450000.000000,296150000.000000
400000.000000,296150000.000000
34300000.000000,350000.000000
34300000.000000,350000.000000
34300000.000000,296150000.000000
450000.000000,296150000.000000
34350000.000000,400000.000000
34300000.000000,350000.000000
34250000.000000,296150000.000000
450000.000000,296150000.000000
450000.000000,296150000.000000
34300000.000000,350000.000000
34300000.000000,350000.000000
34300000.000000,296150000.000000
400000.000000,296150000.000000
34250000.000000,350000.000000
34250000.000000,350000.000000
34250000.000000,296150000.000000
400000.000000,296150000.000000
450000.000000,296200000.000000
34250000.000000,400000.000000
34300000.000000,400000.000000
34250000.000000,296150000.000000
450000.000000,296100000.000000
34300000.000000,350000.000000
34300000.000000,400000.000000
34250000.000000,296100000.000000
400000.000000,296200000.000000
450000.000000,296100000.000000
34250000.000000,350000.000000
34300000.000000,450000.000000
34300000.000000,296150000.000000
400000.000000,296200000.000000
34300000.000000,350000.000000
34300000.000000,400000.000000
34300000.000000,296200000.000000
450000.000000,296150000.000000
450000.000000,296150000.000000
34250000.000000,350000.000000
34300000.000000,400000.000000
34300000.000000,296150000.000000
450000.000000,296150000.000000
34350000.000000,350000.000000
34250000.000000,400000.000000
34250000.000000,296200000.000000
400000.000000,296150000.000000
450000.000000,296200000.000000
34300000.000000,350000.000000
34250000.000000,296150000.000000
400000.000000,296150000.000000
400000.000000,296150000.000000
34250000.000000,350000.000000
34300000.000000,350000.000000
34250000.000000,296100000.000000
400000.000000,296100000.000000
500000.000000,296150000.000000
34250000.000000,400000.000000
34300000.000000,296150000.000000
450000.000000,296150000.000000
450000.000000,296150000.000000
34300000.000000,350000.000000
34250000.000000,400000.000000
34250000.000000,296150000.000000
900000.000000,296100000.000000
34250000.000000,350000.000000
34300000.000000,350000.000000
34250000.000000,296150000.000000
450000.000000,296100000.000000
450000.000000,296100000.000000
34300000.000000,350000.000000
34250000.000000,300000.000000
34250000.000000,296100000.000000
400000.000000,296150000.000000
34250000.000000,350000.000000
34250000.000000,350000.000000
34300000.000000,296150000.000000
450000.000000,296150000.000000
400000.000000,296150000.000000
34250000.000000,400000.000000
34250000.000000,1650000.000000
11150000.000000,296550000.000000
900000.000000,296500000.000000
35200000.000000,1200000.000000
34700000.000000,750000.000000
34750000.000000,296800000.000000
1250000.000000,296850000.000000
35150000.000000,1050000.000000
35100000.000000,1100000.000000
35100000.000000,296800000.000000
