context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
199,14564850,3320242,5270524,1098330,11318623,11312468,11307932,11307842
