context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
199,16128335,3523468,6488124,1069083,11558394,11549223,11565620,11565520
