Timers,TxTime,RxTime
9597834,1757356462595624946,1757356462603645059
9597504,1757356462629204369,1757356462637225327
9594055,1757356462662615688,1757356462670635128
9594575,1757356462696053938,1757356462704075102
9609114,1757356462729491889,1757356462737521851
9595594,1757356462762913059,1757356462770934984
9594074,1757356462796332019,1757356462804352161
9594394,1757356462829753909,1757356462837774851
9598385,1757356462863173299,1757356462871194504
9596825,1757356462896800392,1757356462904820962
9597404,1757356462930428015,1757356462938448872
9593744,1757356462963839145,1757356462971859718
9596014,1757356462997471747,1757356463005492555
9599565,1757356463031103869,1757356463039125328
9598135,1757356463064731652,1757356463072753564
9596634,1757356463098376665,1757356463106396847
9597854,1757356463132002798,1757356463140024497
9598294,1757356463165630710,1757356463173653080
9596404,1757356463199259933,1757356463207280217
9598305,1757356463232888745,1757356463240911414
9599265,1757356463266514427,1757356463274537893
9596264,1757356463300142300,1757356463308163096
9597885,1757356463333563271,1757356463341585403
9599214,1757356463367191013,1757356463375214035
9594395,1757356463400815625,1757356463408837266
9594234,1757356463434441529,1757356463442463819
9599155,1757356463468067880,1757356463476089662
9593904,1757356463501487871,1757356463509509088
9596185,1757356463534899271,1757356463542922913
9599755,1757356463568526863,1757356463576549473
9594185,1757356463602153485,1757356463610175546
9594255,1757356463635781208,1757356463643803849
9595665,1757356463669202829,1757356463677226465
9597884,1757356463702830431,1757356463710855411
9599234,1757356463736257891,1757356463744280556
9595515,1757356463769883193,1757356463777906494
9597015,1757356463803508467,1757356463811533604
9595124,1757356463837135969,1757356463845159755
9595035,1757356463870762392,1757356463878786127
9602995,1757356463904390575,1757356463912417891
9596135,1757356463938018647,1757356463946042810
9594925,1757356463971647149,1757356463979670802
9593445,1757356464005067629,1757356464013089959
9601465,1757356464038696172,1757356464046722083
9598495,1757356464072325246,1757356464080348711
9595655,1757356464105968118,1757356464113992310
9595646,1757356464139600549,1757356464147624321
9594784,1757356464173229673,1757356464181253570
9593026,1757356464206858466,1757356464214880901
9595334,1757356464240278786,1757356464248302780
9598285,1757356464273909448,1757356464281933718
9593445,1757356464307538530,1757356464315561334
9595265,1757356464341168353,1757356464349191894
9594384,1757356464374797616,1757356464382821983
9594225,1757356464408426029,1757356464416449862
9595616,1757356464441845088,1757356464449869617
9593985,1757356464475473511,1757356464483497426
9596895,1757356464508895381,1757356464516918182
9595604,1757356464542463203,1757356464550488121
9598044,1757356464575944494,1757356464583969090
9596865,1757356464609366794,1757356464617389843
9595504,1757356464642788875,1757356464650813940
9594765,1757356464676416957,1757356464684442148
9592894,1757356464710043880,1757356464718067405
9596374,1757356464743674482,1757356464751699873
9596055,1757356464777094402,1757356464785121243
9596675,1757356464810516232,1757356464818539361
9595245,1757356464844144785,1757356464852169825
9595594,1757356464877772888,1757356464885799353
9599914,1757356464911193418,1757356464919220716
9600774,1757356464944821540,1757356464952849038
9594845,1757356464978247230,1757356464986273036
9596556,1757356465011892802,1757356465019916976
9596004,1757356465045523616,1757356465053549776
9594875,1757356465079155998,1757356465087182216
9597935,1757356465112784851,1757356465120809956
9596516,1757356465146430733,1757356465154456990
9599425,1757356465180059136,1757356465188086055
9594274,1757356465213686610,1757356465221712034
9598945,1757356465247314572,1757356465255340746
9594046,1757356465280985444,1757356465289011206
9594385,1757356465314612457,1757356465322638045
9595765,1757356465348246270,1757356465356273069
9595534,1757356465381874843,1757356465389901780
9594524,1757356465415501535,1757356465423527051
9597005,1757356465449126978,1757356465457154855
