context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
206,4541245204,3531800197,14038149401,8594555113,1925313051,1925306575,1924110981,1924110561
