context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
600,1101922312,15373489,3942055931,8687276,361820305,361784858,357756083,357755812
