tx_throughput,rx_throughput
550000.000000,287750000.000000
450000.000000,287750000.000000
500000.000000,400000.000000
550000.000000,400000.000000
500000.000000,287750000.000000
450000.000000,287750000.000000
400000.000000,199750000.000000
500000.000000,350000.000000
550000.000000,287700000.000000
500000.000000,287750000.000000
450000.000000,287700000.000000
550000.000000,350000.000000
450000.000000,400000.000000
500000.000000,287700000.000000
450000.000000,287700000.000000
500000.000000,400000.000000
450000.000000,400000.000000
500000.000000,287750000.000000
450000.000000,287700000.000000
500000.000000,287750000.000000
500000.000000,400000.000000
500000.000000,109300000.000000
550000.000000,287700000.000000
450000.000000,287750000.000000
500000.000000,400000.000000
500000.000000,400000.000000
500000.000000,287700000.000000
450000.000000,287750000.000000
450000.000000,243350000.000000
500000.000000,350000.000000
500000.000000,287700000.000000
450000.000000,287700000.000000
450000.000000,287700000.000000
550000.000000,400000.000000
500000.000000,53350000.000000
500000.000000,287700000.000000
500000.000000,287700000.000000
500000.000000,350000.000000
550000.000000,350000.000000
550000.000000,287700000.000000
400000.000000,287650000.000000
550000.000000,287750000.000000
500000.000000,400000.000000
450000.000000,287700000.000000
450000.000000,287700000.000000
450000.000000,287750000.000000
450000.000000,350000.000000
450000.000000,350000.000000
550000.000000,287700000.000000
450000.000000,287700000.000000
450000.000000,39250000.000000
500000.000000,350000.000000
500000.000000,287700000.000000
450000.000000,287700000.000000
400000.000000,287750000.000000
500000.000000,350000.000000
450000.000000,80450000.000000
550000.000000,287750000.000000
450000.000000,287750000.000000
500000.000000,400000.000000
500000.000000,400000.000000
550000.000000,287750000.000000
450000.000000,287750000.000000
400000.000000,287700000.000000
500000.000000,350000.000000
550000.000000,290500000.000000
6550000.000000,288500000.000000
1400000.000000,288500000.000000
1400000.000000,1250000.000000
1550000.000000,1150000.000000
1450000.000000,288550000.000000
1300000.000000,288450000.000000
1550000.000000,1150000.000000
1400000.000000,1150000.000000
1400000.000000,288600000.000000
1400000.000000,288450000.000000
3450000.000000,287750000.000000
500000.000000,350000.000000
450000.000000,287750000.000000
500000.000000,287700000.000000
400000.000000,287700000.000000
550000.000000,350000.000000
450000.000000,400000.000000
500000.000000,287700000.000000
400000.000000,287750000.000000
450000.000000,400000.000000
550000.000000,400000.000000
450000.000000,287750000.000000
400000.000000,287700000.000000
400000.000000,287700000.000000
600000.000000,350000.000000
500000.000000,117850000.000000
450000.000000,287700000.000000
400000.000000,287700000.000000
550000.000000,400000.000000
450000.000000,400000.000000
450000.000000,287750000.000000
450000.000000,287700000.000000
500000.000000,106100000.000000
500000.000000,350000.000000
500000.000000,287750000.000000
400000.000000,287650000.000000
400000.000000,287700000.000000
500000.000000,350000.000000
500000.000000,400000.000000
450000.000000,287700000.000000
400000.000000,287700000.000000
500000.000000,350000.000000
450000.000000,400000.000000
500000.000000,287700000.000000
450000.000000,287700000.000000
450000.000000,287700000.000000
450000.000000,350000.000000
450000.000000,400000.000000
500000.000000,287700000.000000
400000.000000,287750000.000000
500000.000000,350000.000000
500000.000000,400000.000000
550000.000000,287750000.000000
450000.000000,287750000.000000
400000.000000,287700000.000000
550000.000000,350000.000000
550000.000000,287750000.000000
500000.000000,287750000.000000
450000.000000,287700000.000000
550000.000000,350000.000000
550000.000000,350000.000000
450000.000000,287750000.000000
400000.000000,287700000.000000
500000.000000,350000.000000
550000.000000,400000.000000
500000.000000,287750000.000000
400000.000000,287750000.000000
500000.000000,287700000.000000
550000.000000,350000.000000
550000.000000,163000000.000000
550000.000000,287750000.000000
450000.000000,287750000.000000
550000.000000,400000.000000
450000.000000,350000.000000
500000.000000,287700000.000000
450000.000000,287700000.000000
500000.000000,156400000.000000
500000.000000,400000.000000
450000.000000,287700000.000000
450000.000000,287750000.000000
500000.000000,287700000.000000
500000.000000,350000.000000
500000.000000,69500000.000000
500000.000000,287700000.000000
400000.000000,287700000.000000
450000.000000,350000.000000
500000.000000,400000.000000
500000.000000,287700000.000000
500000.000000,287750000.000000
500000.000000,400000.000000
450000.000000,350000.000000
500000.000000,287700000.000000
450000.000000,287700000.000000
450000.000000,287700000.000000
500000.000000,400000.000000
500000.000000,350000.000000
450000.000000,400000.000000
