context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
199,509347207,5182947,1895946330,2949987,181447898,181432590,179910197,179909768,3360392795
