context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
797,8221072,12302185,4199908,9847003,47372489,47346434,40688077,40687637,3364929519
