context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
796,144858222,13298433,471197293,10241231,81819573,81786876,75419822,75419442,3356969261
