context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
599,5072430,8490538,1850891,6137599,34583494,34553411,28203505,28203276
