context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
208,7808072263,16297418,29271427443,14354155,2148679277,2148674210,2147218297,2147217907,3342448298
