context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
208,5377003193,15668186,20073158633,10786656,1483374692,1483365896,1481937525,1481937146,3365634709
