context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
207,4864644496,1962736053,16773748702,6357822937,1929159420,1929152683,1927745853,1927745423,3358414627
