context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel
199,371581972,275017190,1141576066,668627549,234729481,234710139,233336556,233336316
