context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
599,132463843,10907097,434545938,6650955,70053505,70025788,64854315,64853715,3362642515
