context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
599,5672570,9255785,1856914,6161207,22305523,22286121,18144976,18144866,3352674939
