context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
2004,33102221,23805145,15970973,24670155,140254967,140152053,115923212,115922882,33559619674
