context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
399,6119222,14862060,1102522,7413992,31681198,31664300,28515185,28515045,6680335200
