context_switches,cycles_user,cycles_kernel,instructions_user,instructions_kernel,cpu_clock_user,cpu_clock_kernel,task_clock_user,task_clock_kernel,time_elapsed
204,1386767834,1283126473,3692385113,3861508141,817276780,817262249,815959157,815958687,6670353466
